Time,Diff Angle,Left Motor Speed,Right Motor Speed
109.55367040634155,35,12.6045,35.5435
109.57255053520203,35,12.6045,35.5435
109.58841848373413,35,12.6045,35.5435
109.60431909561157,35,12.6045,35.5435
109.65008449554443,35,12.6045,35.5435
109.6655261516571,34,12.6045,35.5435
109.68526601791382,35,12.6045,35.5435
109.70089054107666,34,12.6045,35.5435
109.71626949310303,35,12.6045,35.5435
109.73267340660095,35,12.6045,35.5435
109.7522234916687,35,12.6045,35.5435
109.76899242401123,35,12.6045,35.5435
109.78780841827393,35,12.6045,35.5435
109.84322738647461,34,12.6045,35.5435
109.8623788356781,34,12.6045,35.5435
109.88643860816956,35,12.6045,35.5435
109.90592288970947,35,12.6045,35.5435
109.92605781555176,35,12.6045,35.5435
109.95002484321594,36,12.6045,35.5435
109.96675086021423,35,12.6045,35.5435
110.02139186859131,35,12.6045,35.5435
110.03907752037048,35,12.6045,35.5435
110.05488109588623,35,12.6045,35.5435
110.07119083404541,35,12.6045,35.5435
110.08706903457642,35,12.6045,35.5435
110.11072850227356,35,12.6045,35.5435
110.13686919212341,36,12.6045,35.5435
110.15809369087219,35,12.6045,35.5435
110.18468260765076,35,12.6045,35.5435
110.20683193206787,36,12.6045,35.5435
110.25671243667603,35,12.6045,35.5435
110.27156829833984,36,12.6045,35.5435
110.28658556938171,36,12.6045,35.5435
110.30449414253235,36,12.6045,35.5435
110.32992196083069,37,6.576,29.004
110.38053512573242,36,12.6045,35.5435
110.40356230735779,36,12.6045,35.5435
110.42153739929199,36,12.6045,35.5435
110.4385507106781,36,12.6045,35.5435
110.45923566818237,36,12.6045,35.5435
110.48410201072693,35,12.6045,35.5435
110.50150465965271,36,12.6045,35.5435
110.52278900146484,36,12.6045,35.5435
110.54059290885925,36,12.6045,35.5435
110.58926057815552,37,6.576,29.004
110.606614112854,36,12.6045,35.5435
110.62402939796448,37,6.576,29.004
110.64570331573486,37,6.576,29.004
110.66661286354065,36,12.6045,35.5435
110.7347686290741,36,12.6045,35.5435
110.75560259819031,37,6.576,29.004
110.77357792854309,37,6.576,29.004
110.79054403305054,36,12.6045,35.5435
110.80985450744629,37,6.576,29.004
110.84586000442505,37,6.576,29.004
110.8651475906372,37,6.576,29.004
110.88575601577759,37,6.576,29.004
110.90775322914124,36,12.6045,35.5435
110.93017482757568,37,6.576,29.004
110.95050597190857,37,6.576,29.004
110.97110629081726,37,6.576,29.004
110.99511742591858,37,6.576,29.004
111.02012658119202,36,12.6045,35.5435
111.05523037910461,37,6.576,29.004
111.07469987869263,37,6.576,29.004
111.0914933681488,37,6.576,29.004
111.10754251480103,37,6.576,29.004
111.12780117988586,37,6.576,29.004
111.18031859397888,37,6.576,29.004
111.19921708106995,37,6.576,29.004
111.21858429908752,37,6.576,29.004
111.23671388626099,37,6.576,29.004
111.25346064567566,37,6.576,29.004
111.2729377746582,38,6.576,29.004
111.29457926750183,38,6.576,29.004
111.3168716430664,37,6.576,29.004
111.33349227905273,37,6.576,29.004
111.43414425849915,37,6.576,29.004
111.45001554489136,37,6.576,29.004
111.46599102020264,37,6.576,29.004
111.48764610290527,37,6.576,29.004
111.50958275794983,37,6.576,29.004
