Date,Time,Latitude,Longitude,Initial Latitude,Initial Longitude,Bearing,Angle,Diff Angle,Left Motor Speed,Right Motor Speed
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,157,-101.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,157,-101.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,157,-101.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,158,-100.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,157,-101.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,157,-101.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,158,-100.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,157,-101.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,158,-100.67550314629568,0,0
,,2.944383,101.874682,2.944382,101.874677,258.6755031462957,158,-100.67550314629568,0,0
